IDRestaurant,Comment_new,rating_encoded
135,bự xíu không_cho dĩa nóng ngon dần ngán hơi béo nguội ăn_món ngon bằm ngon đậm_đà không_quá chín giòn thích khô toán_lát thích phục_vụ gọn_lẹ,2
135,đồ_ăn rẻ ngon chấp_nhận í dịch_vụ tốt gửi thân_thiện nhanh_chóng đông thắng luôn_nhiên hơi không_thoải_mái lắm nói_tóm_lại quán ghé ghiền,2
135,đồng_ý đỏnur xách thử rám đông lắm chật_ních slot ấn_tượng chậu bắt_mắt cổ_điển cổ phát mê bài_trí ấm_cúng lí_tưởng hẹn_hò nằm nhánh trần_hưng_đạo đi hơi lắt_léo chút không_tới đậm_đà xà_lách cá_ngừ xà_lách vật_vã đặc_trưng miệg túm ngon bảo đông nườm_nượp không_hết ghé,2
135,uống mong rút uống,0
135,chất_lượng giá_thành ổn khó_tính ngon cười,2
135,trần hưng_đạo sốt sốt thích sốt thất_vọng đổi sốt lạt vị cá_ngừ không_xứng_đáng chụp gửi thất_vọng gấp ngon,0
135,gấp khô ăn_ở trần ghé nhánh thèm ráng chạy nhánh nấu tệ xông_khói xào đem trình_bày màu_sắc nhạt nếm bở sốt lỏng cố_gắng lắm không_ăn chụp hình bày không_đẹp phản_hồi hôm_tệ góp_ý thích góp_ý phục_vụ sốt đặc_sánh tạm_biệt gấp dở tưởng ngon,1
135,giá_thành túi_tiền máy_lạnh hơi nóng mỳ_ý bằm_vị mì_ý đúc tây vị ngon,2
135,sốt cá_ngừ,2
135,yêu thèm thử trộn lắc không_và vị thích nhiệt_tình,2
135,yên_tĩnh gửi lắm ổn_định xứng_đáng tươi_giòn sốt_bò lắc ngon ghé chiên béo thích ép thử uống chẳng,1
135,không_rẻ ổn_định hài_lòng sốt ngon_lượng tươi_giòn,1
135,đi ăn_ở tệ tỏ ướt,0
135,ghé mì_ý việt_nam sốt không_dở giới_thiệu đậm_vị thử sốt ngon cực_kỳ xào thơm_lừng đi dĩa ổn thích,2
135,bàn đông nghỉ đi chờ phục_vụ bận_rộn chạy chạy liên_tục không_đặt_hàng hỏi_đi ngon đắt ăn_bò lạnh,2
135,tốt cố tốt_bụng đi dùm nối_liền võ_văn_kiệt vây,2
135,chuyên thực_đơn đa_dạng chiên mì_ý gấp bằm toàn bằm phân_vân khô cười mì_ý tôm hẳn lừa tươi bằm sốt không_bị sốt_mayonaise không_dòn hơi mềm thơm tạm thức_ăn chiên chiên thiệt_hại uống đi cực đông chờ rộng_rãi lắm ấm_cúng,2
135,chiên khuyên thích đắt chuyên kèm_giá nửa cà_chua,1
135,ngon,2
135,mỳ_ý băm ngon lắm sốt,2
135,sốt bằm_vị việt_nam sốt cá_ngừ đầy_đặn sốt hơi nhạt rộng_rãi,2
135,gấp làm_lộn không ủng_hộ tiếp ngon,2
135,nằm trọng_hẻm đi thđ để_ý đi đông_tây chạy chạy bình_thường cấm_công ổn không_sạch_sẽ sốt nấm_xúc xích phô nhanh_sốt béo mỳ xích ngon thơm xếp_hàng bình_thường chiên xếp_hàng xà_lách đen,2
135,thích ngon đợi hơi đi ngoài_trời mát,2
135,ăn_ở ngon đi đồng_ý lắm hợp góp_ý vốn mún đặt_hàng điện_thoại không_đặt_hàng ăn_khách không_ăn dặn không_nhớ đừng đổ cẩn_thận lắm không_lớn xảy khắc_phục tốt,1
135,ngon khô khuyến_mãi thích ăn_ở yêu,2
135,ổn nóng,2
135,ngon chê,2
135,thực_đơn đặt_hàng không_xà_lách mềm bửa_ăn kết_hợp đi,2
135,thích không_của nằm trọng_hẻm đông,2
135,lắm không_thất_vọng hải_sản cá_ngừ cực ngon,2
135,phục_vụ wasn,1
135,thử lắc mì_ý nêm chất_lượng không_nhiều hà_bò lắc mềm thích xúc_xích xông rẻ ngon không_bị khô ngấy dầu tương_cà đóng_gói đũa_tách không_hiểu đồ_nhật kèm,2
135,gấp ấn_tượng rẻ ngon chất_lượng sợ đựng kĩ không_bị rơi rớt đũa_đồ đầy_đủ lắm bằm ngon ăn_vị hơi không_ngon lắm mỳ săn,2
135,lắc sốt hải_sản ngon hài_lòng nêm_nếm thích,2
135,ăn_ở mì_ý gấp cá_ngừ sốt ngon thử mì ý_mực hơi thất_vọng cảm_giác hải_sản không_hòa quyện chẳng luôn_nhiên gấp gấp rẻ,2
135,mì_ý_mực hải_sản rẻ ướp nhanh_chóng,2
135,ăn_ở hải_hôm không_giờ ghé không_mình bình_thường mì_ý gấp không_thịt đồ_chiên chẳng thích xích xếp_hàng nuốt không_nổi,0
135,ăn_ở gấp đựng thích vứt_hộp tiếc cười chất_lượng mỳ miễn đào,1
135,tưởng tưởng ngon,2
135,chờ không_lâu lắm mì_ý hợp_miệng túi_tiền,1
135,ổn đi mỳ_ý úc_viên ngon không_ngon_miệng lắm mỳ_ý lắc ngon mỏng dính ướp_vị hợp việt_nam ăn_không dập tắt ngán sauce lắm thèm nấu,2
135,không_quá ngon không_quá phục_vụ đáo nhanh_chóng nhẹn,2
135,góp_ý_xíu sốt_mì sốt cảm_giác khô,2
135,thèm ghé cảm_giác mì_ý gấp cũ sốt đen cháy cháy tây_tây ỉu sốt quên lạnh không_đông lắm cảm_giác yếu không_vào có_lẽ,1
135,bình_thường đông đông đứng đợi xếp_hàng đi đông không_quán đẹp đi không_bật không_hơi nóng rẻ kèm lợi sach đầy_đủ vị nhanh_chóng đông chờ vị không_béo nóng_loại thơm tươi_ngon tôm kèm ngon giúp tròn_vị nhanh_chóng nhẹn thích ủng_hộ,2
135,không_nê,2
135,đậm đà_hợp khẩu_vị ủng_hộ giới_hạn nóng tô_mì,2
135,ăn_ở gấp máy_lạnh_nghệ chua_chua mỳ_ý bằm mỳ_ý sốt toàn lỏng cà_chua tổng_quân cảm_nhận toàn_vị nhấn phục_vụ đặt_hàng không_đến sốt cá_ngừ thơm đau không_lại gấp,0
135,viết chật_hẹp thái_độ tốt thực_đơn giá_cả hợp_lý ngán trộn tương_cà ngon chê,2
135,ngon dễ_thương hơi sạch_sẽ thoải_mái không_quá mắc nhanh_chóng không_lâu,2
135,khô ngon vừa_phải nguội giảm_giá lắc mềm ướp kêu trộn đồng_ý lắm trộn ngon,2
135,chật_hẹp ngon hơi ngán giá_cả ổn,2
136,hôi chua hôi bở ăn_ở cuốn_hút kêu hủ_tiếu khô trúng hôi đem không_lỗi cút tởm_lợm kêu hư lặng đông đi chẳng,0
136,xuất_sắc thích tô ướt,2
136,ổn nĩa,2
136,tươi ngon rẻ vắt chánh ngợi,2
136,đứng bảo dập tắt vô đồng_ý,2
136,hủ_tíu nguyên_cục gặm sợ,0
136,cẩu_thả trụng phục_vụ kêu khô phân_nửa phát_hiện mắc mặc ngủ lật_đật dĩa không_một tiếp đầu_bếp đem động_thái chẳng kêu tưởng chả nhỏ_lừa đứng lỗi mặc tưởng khô đi phục_vụ kêu dính trọng_hủ không_lỗi chẳng tự_phá trách_nhiệm,0
136,đọc không_nói quân_sát đi,0
136,chữ_ký gấp cút trọng_tô tô trái tơi_sợi ngon hoi ăn_nghĩ khô thế_nhỉ tào_tháo rượt liền trắng trắng lừa tươi_phần nguyên bẩn mặn lè,1
136,đặt_hàng nguội sốt sắp_đồ giữa_chừng quên không_vậy tiếu khô siêu_ngon xứng_đáng lừa tươi_ngon hôi_hơi nhạt sốt ngon tươi ngon không_thích khô vắt chánh bớt đồ_ăn khô ăn_ở,2
136,liến_húa hồng_phát đối_thủ gờm ứ ngon_rẻ đề_nghị,2
136,đi hoài đông thử nóng sài bình_thường nấu chất_lượng giá_cả hủ_tiếu hơi đói,2
136,khô tiếu tạm chấp_nhận dính khô đen đen bửn sợ,0
136,ăn_dở chuyên ăn_ở hủ_tíu không_giống bở không_ngợi không_lại,1
136,hải_sản thơm hơi tươi đậm_đà thích nóng_mì không_bị dính thoải_mái đông thử hủ_tiếu,2
136,thành_đạt khô khô không_khác chả,1
136,nằm đông lịch tình_cờ ghé thử thích ăn_hủ bắt tưởng tươi phục_vụ hơi,2
136,gắt_họng đa_số,2
136,hủ_tiếu hơi ngược tiếu trộn hơi khô lèo hơi hảo_ngọt mà_còn,2
136,odr ngửi tánh bảo odr đổ tánh bốc không_nổi thối không_hiểu cũ vọng không_giờ,0
136,xỉu hà cười_cười khô rộng_rãi sạch_sẽ siêu dễ_thương á_cái sâm uống,2
136,băm mỏng kèm xà_lách không_mắc sạch nóng trụng chín đồ_dùng đầy_đủ cảm_nhận lắm đọc cảm_nhận ăn_uống chú_trọng khỏe hạn_chế tạm ổn chấm cảm_nhận không_và tiếp_xúc khích_lệ chúc cải_tiến ủng_hộ,2
136,lịch_sự ngon hơi thỏa mãn cười,2
136,ghé thử ngon ú_ụ khã hơi,2
136,tươi ngon ngán,2
136,ưng_ý ngập mềm bánh vừa_phải không_quá trừ bảo,2
136,ghé gout khô sốt_tỏi ớt trừ đồng_ý,2
136,hơi bún tươi_tôm sữ,2
136,thử ngon đọc không_như không_thèm đọc,2
136,đi đông_quán nằm thụt đậu thử tô chất_lượng nạc bằm lừa siêu_nước ngon kêu tô_xí quách phú tỏi ngâm đỏ sạch_sẽ phục_vụ ưng giới_thiệu ghé chụp nêm_nếm hơi bé_nhỏ ăn_không lắm,2
136,lướt thèm_thèm thử ưng ngập_mặt lừa_tôm ngon không_bị mềm giá_thành hợp_lý,2
136,chở đi tấp thử thử liền tương_đối bự_tô không_cả sốt tỏi_ớt chế_biến ngon_chấm thịt xứng_đáng không_đến nổi thử,2
136,đẹp tương_đối nổi_tiếng ăn_ở nhánh sạch_sẽ hủ_tiếu không_ăn_tôm không_tận_mắt lừa nếm không_quá rửa sạch kiếm lừa sâu lắm,2
136,thèm đặt_hàng nóng đáo đi kèm dày hủ_tiếu khô chạy giảm_giá siêu_rẻ có_thể_mắn đặt_hàng lèo ủng_hộ quán,2
136,không_sạch_sẽ khô ói hủ_tiếu khô toàn ói đen đen không_yếu tiêu_chảy,0
136,tốt trọng_hộp sạch_sẽ lèo tốt gấp đồng_ý đậm_đà hủ_tiếu,2
136,ngon đi kèm_nêm không_bị rẻ thoáng mát_ăn ám_mùi,2
136,không_lạ_lẫm ăn_ở đói không_sợ ngon không_nữa phục_vụ siêu nhanh_chóng gọi_là liền tặng miễn_phí lạnh đông ngon rẻ thử hủ_tiếu khô,2
137,chiên chiên thất_vọng,0
137,chú_ý lẻ_miếng,0
137,lướt quảng_cáo vô liền miễn_phí tiếp vô_thực_đơn khuyến_mãi chồng_chéo không_xương_tây tây nghiền ngon_lành trừ,2
137,mê mệt tắm tắm giòn giòn trọng_lớp mặn_mà kết_hợp tắm nước_mắm chiên rẻ tắm kết_hợp rẻ kết_hợp không_xương mát lạnh ưu_đãi khoái,2
137,nhập_mã thành tốn đông đợi ngon nhanh_chóng sốt tùm_tùm trông,2
137,không_nóng không_ấm giòn không_ngon_ăn chua_chua béo,1
137,trúng giảm_giá miếng tặng cháy khô nóng_giòn_ráo mỏng cháy tỏi cháy tỏi không_bị đắng sốt rưới ziczac ăn_miếng sốt sốt nước_mắm sốt chua_ngọt phê ủng_hộ,2
137,nằm rộng_rãi thoáng mát khô đi khuyến_mãi thử không_thích rán lắm công_nhận ngon sốt mắm_tỏi không_bị khô giấy_xắn thân_thiện,2
137,thích rán popeyes lắm rán chiên thơm_bột không_bị dày giòn tắm bồi ngon sốt sốt thấm ngon không_khá vắng tùy_hứng yêu thích lịch_sự,2
137,rán đình khô thèm cười_cười_cười ngon_giòn không_quá dày ổn_áp lắm kẹp_thịt ngon bánh_mềm ăn_bá_chấy lắm giòn rám béo béo lựa_chọn tuyệt_vời uống tươi uống khát thơm lắm dễ_thương,2
137,gravy không_xương tắm nước_mắm ngon chê nấu đơn khô làm_lý bánh_tart nhỏ_xíu ấn_tượng cấm_đầu mất_tiêu sống sợ ăn_đau bánh_tart thất_vọng,0
137,delivery tẩm sốt lẹ đợi đáo đóng_gói không_lắm thích sốt lắm hơi tí chua không_thích không_đều miếng,2
137,thích nhánh popeyes đông thích đi ghé rán đem tắt tắm nước_mắm đem nóng thơm mềm khô sốt mặn nghiện lắm thích đi đóng_hộp sạch_sẽ thích đồng_ý,2
137,ghiền ngon ổn hơi đông,2
137,đặt_hàng miếng đọc lừa,0
137,hơi bở cực rẻ đi hơi đắt sát đặt_hàng rót đổ không_khá rẻ ngon không_luôn khô sốt là_lạ ngon sốt nước_mắm phổ_biến bánh_mì kẹp tạm không_đánh_giá,2
137,không_vậy_mà đổi không_đổi ăn_không nổi kiểm_trà kỹ,1
137,đặc dở giùm zạy tây_tây không_ngon_hơi hơi,0
137,tắm rán trộn tắm hơi mặn sốt thấm không_thấm lắm rán mặn thích cười xà_lách ổn ngon,2
137,tắm ngon tiêu chánh_vị kì tách kẹp tạm,2
137,có_trí khô khô lạ lạ,2
137,khô đặt_hàng lướt đặt_hàng truyền_thống chiên cải_trộn bánh_nướng mật nóng ngon_gà mềm không_bị khô siêu_dày ngon kèm tây_tây giòn nướng hơi nguội ngon tại_chỗ đổ ấm_ấm ngon shope giảm_giá tốt,2
137,nhâm ngắm thích_nhánh cấm_công thoáng_mát ngược_lại hơi tù_túng sáng_sủa lắm chật_chội đặt_hàng chiên chiên mặn mặn ngon dọn_dẹp dính mỡ khô bám,2
137,thèm rán đặt_hàng đặt_hàng đọc không_đặt_hàng trải_nghiệm không_nhiều tiêu_chánh ăn_miếng giòn không_cơm tiêu_chánh chua_chua bở cắn nát_trọng không_đặt_hàng,1
137,không_nhớ hơi vô_ý ngon_mềm buồn,2
137,đặt_hàng nguội kết_hợp thèm chiên ghét sôi_máu,0
137,ăn_ở ổn không_thích lắm gửi,1
137,không_lắm chiên giòn hơi mềm mỏng,1
137,kẹp kẹp chiên đi chiên hơi không nguyên đặt_hàng không_ăn không_ăn thương không,0
137,đặt_hàng dặn_đằng không_cho muỗng không sậm cũ chiên đi chiên không_đặt_hàng,1
137,chiên bánh_tart kẹp cajun nóng_hổi bánh_tart siêu_bé cười gà ngon_tây ngon kẹp ngon tốt cười,2
137,nhanh_chóng không_thấy nĩa bốc_ăn đi pesi_nhỉ bấm không,1
137,đặt_hàng mặn dân_tộc khủng_cảm_giác tương chú_ý không,1
137,popeyes lâu_chờ mòn_mỏi chậm làm_tàng_tàng đợi kệ sợ ế khô chiên không_thân_thiện lỡ ghé,0
137,đi ăn_ở đi lắm đặt_hàng đặt_hàng hơi đông nóng đặt_hàng rộng nóng ngon hơi dầu_mỡ ngon khác_biệt tương_đối giá,2
137,đi vô tầm xế_chiều dắt giúp phục_vụ đổ chất_lượng giòn ngon hơi mặn bánh_mật không_thích lắm khô,2
137,thử bự không_ngon lắm bù nóng ngon hợp_khẩu_vị ăn_ở,2
137,kiếm quánh chẳng mặc đeo lục đứng bạn_hàng bảo không_ngó đừng chả thèm đi chả_thèm cãi shiper nhức mặn cười thiệt_sợ,0
137,sốt_hàn tặng đồng_ý thích rụm_vị vừa_phải chấm ngon thích cười,2
137,tặng bảo dùng_bữa tặng hơi thất_vọng tặng dê mong hiện kiểm_lại,2
137,thích nước_mắm nhánh hơi mặn yêu_ngợi chiên ngon,2
137,đồ_ăn đợi tầm_phút đặt_hàng xả miếng sốt thơm_xả chua_nhẹ không_xương mặn mặn gửi,2
137,làm_việc tệ thất_vọng đi tệ,0
137,tắm giòn sốt ngon tây_chiên tuyệt_thích ngon,2
137,đi kết_hợp giòn không_xương kẹp sốt đừ sốt ngon béo_béo hơi chua_nhẹ ăn_không ngán dễ_thương tặng nhanh_chóng,2
137,xếp_hàng đặt_hàng sang_trọng tắm nước_mắm kẹp giòn chiên đổ ngon ổn tắm nước_mắm không_như chiên giòn tưởng chiên nước_mắm sẵn đóng không_tiêu nhẹ hơi hụt_hẫng tắm,1
137,đặt_hàng ổn bực_mình cải_trộn nhiêu xác_nhận đổi,1
137,thái_độ không_chấp_nhận đổi nhắn_câu đổi giùm bức_xúc nghiền không_nỡ muỗng,0
137,hơi cũ nằm giòn lê sốt ngon đổ,2
137,chiên cháy đen thề không,0
137,rán ngon đói thử kèm kẹp thơm ngon_giòn rụm thấm chuyên chế_biến ngon giá_cả kẹp mùi_vị hơi tôm_trọng,2
137,rán,2
137,popeyes giòn không_xương bình_thường hơi lạt không_ngon ngon ổn đi bình_thường vãi_hồn lát chờ chạy té đợi đem chụp đói cười,2
137,popeyes chê hết_sức í giòn chiên dòn mặn mặn ngon ngon khô nuốt nổi học_hỏi nguội,2
137,kết_hợp sốt_nhật không_đề_xuất món đổi thành bánh bánh_mì sống_nhăn đỏ buộc xé chiên bánh_mì kẹp đặt_hàng khách_hàng tốt,0
137,thử hơi không_cho sốt_nhật nóng tây_nghiên lắm không_ăn bắp_cải,2
137,quá_xá hẳn hồng tốn_nhiêu thích tắm ghiền nước_mắm ngon hơi mặn đặt_hàng ăn_không sốt_nhật_béo béo mặn rắc thơm_thơm chấm,2
137,thèm chiên nước_mắm quyết ghé popeyes đi tặng sướng chiên ngon ướp thấm không_bở,2
137,vắng phủ hơi đông chờ đem đem lần_lượt mặn ăn_không ngon cũ kì_kì cảm_giác thân_thiện,2
137,kết_hợp miếng kèm chiên rán tẩm mềm rán mặn chiên mềm tưởng chiên mặn không_giòn mặn rán mặn không_giờ,0
137,ngon rẻ rụm sốt ngon_tây tây béo lịch_sự vẻ nổi_bật lắm rộng,2
137,đợi làm_việc tỏ bố_đời giả_bộ lờ đi khách_hàng muộn đàk,1
137,bám đổi dơ lau,0
137,giòn nóng giòn bánh_hơi bở không_ngon lắm đổ hơi đắt mát đẹp nổi_bật,2
137,popeyes thử phủ mềm_tươi phần_ức hơi hơi khô_xíu ngon phủ hợp tẩm_vị chiên ngon ăn_kém lắm vừa_phải hăng_sốc kèm tây_tây chiên ngon không_thích khô bánh nướng_mật thích upsize thích_tây nhứt tẩm ngon lắm thoáng mát giá_cả hơi đắt không_ăn thân_thiện dễ_thương ổn đồ_ăn sẵn đợi không_quá,2
137,dặn không_chịu trách_nhiệm không_chịu,0
137,ghé thích đẹp cấm_công ngắm ec nhiệt_tình đv thích sốt ăn_ở đổ ướp chiên_giòn không_ăn đug lắm rộng_rãi,2
